<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
BZ;D;20210311;000000;69.6200000
BZ;D;20210312;000000;69.2300000
BZ;D;20210314;000000;69.5000000
BZ;D;20210315;000000;68.7900000
BZ;D;20210316;000000;68.4700000
BZ;D;20210317;000000;67.7400000
BZ;D;20210318;000000;62.8700000
BZ;D;20210319;000000;64.4600000
BZ;D;20210321;000000;63.9700000
BZ;D;20210322;000000;64.2900000
BZ;D;20210323;000000;60.3800000
BZ;D;20210324;000000;64.2200000
BZ;D;20210325;000000;61.8400000
BZ;D;20210326;000000;64.2200000
BZ;D;20210328;000000;64.3700000
BZ;D;20210329;000000;65.1900000
BZ;D;20210330;000000;64.0200000
BZ;D;20210331;000000;63.0700000
BZ;D;20210401;000000;64.6500000
BZ;D;20210404;000000;64.6500000
BZ;D;20210405;000000;62.3000000
BZ;D;20210406;000000;62.6500000
BZ;D;20210407;000000;62.9000000
BZ;D;20210408;000000;63.3700000
BZ;D;20210409;000000;63.0500000
BZ;D;20210411;000000;63.2700000
BZ;D;20210412;000000;63.2000000
BZ;D;20210413;000000;63.9600000
BZ;D;20210414;000000;66.2800000
BZ;D;20210415;000000;66.8400000
BZ;D;20210416;000000;66.7200000
BZ;D;20210418;000000;66.4000000
BZ;D;20210419;000000;67.1600000
BZ;D;20210420;000000;66.3100000
BZ;D;20210421;000000;65.0800000
BZ;D;20210422;000000;65.7500000
BZ;D;20210423;000000;66.1200000
BZ;D;20210425;000000;65.8700000
BZ;D;20210426;000000;65.1700000
BZ;D;20210427;000000;66.0900000
BZ;D;20210428;000000;66.5200000
BZ;D;20210429;000000;68.0200000
BZ;D;20210430;000000;66.4400000
BZ;D;20210502;000000;66.9200000
BZ;D;20210503;000000;67.6600000
BZ;D;20210504;000000;69.4900000
BZ;D;20210505;000000;68.5500000
BZ;D;20210506;000000;68.2800000
BZ;D;20210507;000000;68.2700000
BZ;D;20210509;000000;68.9000000
BZ;D;20210510;000000;68.2200000
BZ;D;20210511;000000;68.6500000
BZ;D;20210512;000000;69.0000000
BZ;D;20210513;000000;67.0500000
BZ;D;20210514;000000;68.8300000
BZ;D;20210516;000000;68.9100000
BZ;D;20210517;000000;69.6000000
BZ;D;20210518;000000;68.5900000
BZ;D;20210519;000000;66.6900000
BZ;D;20210520;000000;65.0500000
BZ;D;20210521;000000;66.7300000
BZ;D;20210523;000000;66.4600000
BZ;D;20210524;000000;68.4500000
BZ;D;20210525;000000;68.6300000
BZ;D;20210526;000000;68.6900000
BZ;D;20210527;000000;69.2100000
BZ;D;20210528;000000;69.0200000
BZ;D;20210530;000000;68.9400000
BZ;D;20210531;000000;69.4600000
BZ;D;20210601;000000;70.6300000
BZ;D;20210602;000000;71.2000000
BZ;D;20210603;000000;71.3900000
BZ;D;20210604;000000;71.8200000
BZ;D;20210606;000000;71.9500000
BZ;D;20210607;000000;71.5000000
BZ;D;20210608;000000;72.0500000
BZ;D;20210609;000000;72.0200000
BZ;D;20210610;000000;72.4000000
BZ;D;20210611;000000;72.6200000
BZ;D;20210613;000000;72.7700000
BZ;D;20210614;000000;73.0700000
BZ;D;20210615;000000;74.2700000
BZ;D;20210616;000000;73.8700000
BZ;D;20210617;000000;72.9900000
BZ;D;20210618;000000;73.2200000
BZ;D;20210620;000000;73.6700000
BZ;D;20210621;000000;74.8400000
BZ;D;20210622;000000;74.7400000
BZ;D;20210623;000000;75.4100000
BZ;D;20210624;000000;75.6000000
BZ;D;20210625;000000;76.0100000
BZ;D;20210627;000000;75.4800000
BZ;D;20210628;000000;74.0100000
BZ;D;20210629;000000;74.6700000
BZ;D;20210630;000000;74.6700000
BZ;D;20210701;000000;75.6100000
BZ;D;20210702;000000;75.9700000
BZ;D;20210704;000000;76.1400000
BZ;D;20210705;000000;77.1000000
BZ;D;20210706;000000;74.9300000
BZ;D;20210707;000000;73.3400000
BZ;D;20210708;000000;74.3500000
BZ;D;20210709;000000;75.5800000
BZ;D;20210711;000000;75.6200000
BZ;D;20210712;000000;75.2000000
BZ;D;20210713;000000;76.3500000
BZ;D;20210714;000000;74.5400000
BZ;D;20210715;000000;73.2900000
BZ;D;20210716;000000;73.3000000
BZ;D;20210718;000000;73.0800000
BZ;D;20210719;000000;68.7500000
BZ;D;20210720;000000;68.6300000
BZ;D;20210721;000000;72.2500000
BZ;D;20210722;000000;73.6700000
BZ;D;20210723;000000;74.1900000
BZ;D;20210725;000000;74.4100000
BZ;D;20210726;000000;73.9700000
BZ;D;20210727;000000;73.7900000
BZ;D;20210728;000000;73.9000000
BZ;D;20210729;000000;74.8400000
BZ;D;20210730;000000;75.2200000
BZ;D;20210801;000000;75.1200000
BZ;D;20210802;000000;73.2400000
BZ;D;20210803;000000;72.2800000
BZ;D;20210804;000000;70.3100000
BZ;D;20210805;000000;71.1800000
BZ;D;20210806;000000;70.4900000
BZ;D;20210808;000000;69.5500000
BZ;D;20210809;000000;69.2000000
BZ;D;20210810;000000;70.8600000
BZ;D;20210811;000000;71.6200000
BZ;D;20210812;000000;71.1500000
BZ;D;20210813;000000;70.2500000
BZ;D;20210815;000000;70.2400000
BZ;D;20210816;000000;69.5700000
BZ;D;20210817;000000;69.1100000
BZ;D;20210818;000000;67.5000000
BZ;D;20210819;000000;66.5600000
BZ;D;20210820;000000;65.0000000
BZ;D;20210822;000000;65.4400000
BZ;D;20210823;000000;68.7800000
BZ;D;20210824;000000;71.2000000
BZ;D;20210825;000000;71.9300000
BZ;D;20210826;000000;70.5200000
BZ;D;20210827;000000;71.6700000
BZ;D;20210829;000000;72.5800000
BZ;D;20210830;000000;72.1100000
BZ;D;20210831;000000;71.7000000
BZ;D;20210901;000000;71.3100000
BZ;D;20210902;000000;72.8400000
BZ;D;20210903;000000;72.4800000
BZ;D;20210905;000000;72.0500000
