<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
SBER;D;20210423;000000;293.1900000
SBER;D;20210426;000000;295.2700000
SBER;D;20210427;000000;298.5000000
SBER;D;20210428;000000;298.4900000
SBER;D;20210429;000000;297.1000000
SBER;D;20210430;000000;297.7300000
SBER;D;20210504;000000;303.7000000
SBER;D;20210505;000000;305.9900000
SBER;D;20210506;000000;314.7200000
SBER;D;20210507;000000;317.9400000
SBER;D;20210510;000000;320.1900000
SBER;D;20210511;000000;307.1600000
SBER;D;20210512;000000;302.0200000
SBER;D;20210513;000000;306.7400000
SBER;D;20210514;000000;304.1000000
SBER;D;20210517;000000;303.9400000
SBER;D;20210518;000000;305.7800000
SBER;D;20210519;000000;297.0000000
SBER;D;20210520;000000;296.7200000
SBER;D;20210521;000000;301.2300000
SBER;D;20210524;000000;300.7000000
SBER;D;20210525;000000;306.8000000
SBER;D;20210526;000000;307.0100000
SBER;D;20210527;000000;312.7200000
SBER;D;20210528;000000;309.5600000
SBER;D;20210531;000000;310.7900000
SBER;D;20210601;000000;311.6000000
SBER;D;20210602;000000;313.9800000
SBER;D;20210603;000000;312.4100000
SBER;D;20210604;000000;310.9400000
SBER;D;20210607;000000;315.5300000
SBER;D;20210608;000000;314.8300000
SBER;D;20210609;000000;314.7800000
SBER;D;20210610;000000;314.6200000
SBER;D;20210611;000000;313.0000000
SBER;D;20210614;000000;314.1200000
SBER;D;20210615;000000;312.5100000
SBER;D;20210616;000000;311.6100000
SBER;D;20210617;000000;313.9000000
SBER;D;20210618;000000;309.3000000
SBER;D;20210621;000000;310.4000000
SBER;D;20210622;000000;309.7300000
SBER;D;20210623;000000;309.7900000
SBER;D;20210624;000000;310.0000000
SBER;D;20210625;000000;311.8100000
SBER;D;20210628;000000;309.4800000
SBER;D;20210629;000000;306.1000000
SBER;D;20210630;000000;306.4500000
SBER;D;20210701;000000;305.7800000
SBER;D;20210702;000000;307.3900000
SBER;D;20210705;000000;307.0000000
SBER;D;20210706;000000;303.3400000
SBER;D;20210707;000000;304.0600000
SBER;D;20210708;000000;302.6300000
SBER;D;20210709;000000;303.5600000
SBER;D;20210712;000000;306.2300000
SBER;D;20210713;000000;303.0000000
SBER;D;20210714;000000;301.5000000
SBER;D;20210715;000000;301.7200000
SBER;D;20210716;000000;298.8500000
SBER;D;20210719;000000;291.4600000
SBER;D;20210720;000000;296.1000000
SBER;D;20210721;000000;294.8600000
SBER;D;20210722;000000;297.2700000
SBER;D;20210723;000000;296.3800000
SBER;D;20210726;000000;303.3400000
SBER;D;20210727;000000;299.7100000
SBER;D;20210728;000000;302.9000000
SBER;D;20210729;000000;303.1200000
SBER;D;20210730;000000;305.5900000
SBER;D;20210802;000000;306.5100000
SBER;D;20210803;000000;309.8900000
SBER;D;20210804;000000;311.1000000
SBER;D;20210805;000000;315.8200000
SBER;D;20210806;000000;319.1500000
SBER;D;20210809;000000;326.9100000
SBER;D;20210810;000000;330.1100000
SBER;D;20210811;000000;329.9000000
SBER;D;20210812;000000;328.5700000
SBER;D;20210813;000000;328.6800000
SBER;D;20210816;000000;329.3600000
SBER;D;20210817;000000;334.5000000
SBER;D;20210818;000000;334.9000000
SBER;D;20210819;000000;332.6900000
SBER;D;20210820;000000;325.6700000
SBER;D;20210823;000000;329.2200000
SBER;D;20210824;000000;324.8300000
SBER;D;20210825;000000;324.5700000
SBER;D;20210826;000000;322.5400000
SBER;D;20210827;000000;327.4100000
SBER;D;20210830;000000;328.2800000
SBER;D;20210831;000000;327.9400000
SBER;D;20210901;000000;334.5700000
SBER;D;20210902;000000;329.0000000
SBER;D;20210903;000000;329.7100000
SBER;D;20210906;000000;329.3700000
SBER;D;20210907;000000;325.9600000
SBER;D;20210908;000000;331.7000000
SBER;D;20210909;000000;326.0100000
SBER;D;20210910;000000;326.2500000
SBER;D;20210913;000000;327.4100000
SBER;D;20210914;000000;326.4800000
SBER;D;20210915;000000;333.5100000
SBER;D;20210916;000000;326.9900000
SBER;D;20210917;000000;329.5600000
SBER;D;20210920;000000;326.9200000
SBER;D;20210921;000000;323.2500000
SBER;D;20210922;000000;327.8000000
SBER;D;20210923;000000;327.0200000
SBER;D;20210924;000000;325.4400000
SBER;D;20210927;000000;331.6800000
SBER;D;20210928;000000;329.3000000
SBER;D;20210929;000000;328.4300000
SBER;D;20210930;000000;340.9900000
SBER;D;20211001;000000;338.4800000
SBER;D;20211004;000000;345.8500000
SBER;D;20211005;000000;363.2000000
SBER;D;20211006;000000;364.2800000
SBER;D;20211007;000000;368.9300000
SBER;D;20211008;000000;373.0100000
SBER;D;20211011;000000;387.6000000
SBER;D;20211012;000000;377.7900000
SBER;D;20211013;000000;378.8000000
SBER;D;20211014;000000;376.0900000
SBER;D;20211015;000000;371.8200000
SBER;D;20211018;000000;364.6000000
SBER;D;20211019;000000;373.1800000
SBER;D;20211020;000000;370.1600000
SBER;D;20211021;000000;364.6000000
SBER;D;20211022;000000;364.3700000
SBER;D;20211025;000000;369.9900000
SBER;D;20211026;000000;372.1600000
SBER;D;20211027;000000;371.3600000
SBER;D;20211028;000000;365.3600000
SBER;D;20211029;000000;356.1400000
SBER;D;20211101;000000;370.9600000
SBER;D;20211102;000000;370.7000000
SBER;D;20211103;000000;370.1300000
SBER;D;20211105;000000;360.2100000
SBER;D;20211108;000000;358.3900000
SBER;D;20211109;000000;357.4400000
SBER;D;20211110;000000;348.6500000
SBER;D;20211111;000000;356.2400000
SBER;D;20211112;000000;347.5900000
SBER;D;20211115;000000;344.3900000
SBER;D;20211116;000000;337.9100000
SBER;D;20211117;000000;339.8900000
SBER;D;20211118;000000;336.9300000
SBER;D;20211119;000000;327.5600000
SBER;D;20211122;000000;309.1500000
SBER;D;20211123;000000;326.8400000
