<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
GC;D;20210823;000000;1803.4000000
GC;D;20210824;000000;1796.4000000
GC;D;20210825;000000;1789.3000000
GC;D;20210826;000000;1800.3000000
GC;D;20210827;000000;1820.5000000
GC;D;20210829;000000;1817.9000000
GC;D;20210830;000000;1818.2000000
GC;D;20210831;000000;1817.7000000
GC;D;20210901;000000;1813.2000000
GC;D;20210902;000000;1814.5000000
GC;D;20210903;000000;1829.9000000
GC;D;20210905;000000;1828.1000000
GC;D;20210906;000000;1825.2000000
GC;D;20210907;000000;1799.7000000
GC;D;20210908;000000;1790.0000000
GC;D;20210909;000000;1799.9000000
GC;D;20210910;000000;1788.2000000
GC;D;20210912;000000;1793.8000000
GC;D;20210913;000000;1792.3000000
GC;D;20210914;000000;1805.0000000
GC;D;20210915;000000;1792.4000000
GC;D;20210916;000000;1758.6000000
GC;D;20210917;000000;1753.9000000
GC;D;20210919;000000;1746.4000000
GC;D;20210920;000000;1762.5000000
GC;D;20210921;000000;1778.1000000
GC;D;20210922;000000;1764.3000000
GC;D;20210923;000000;1752.0000000
GC;D;20210924;000000;1750.6000000
GC;D;20210926;000000;1759.3000000
GC;D;20210927;000000;1749.7000000
GC;D;20210928;000000;1740.7000000
GC;D;20210929;000000;1732.7000000
GC;D;20210930;000000;1754.5000000
GC;D;20211001;000000;1761.3000000
GC;D;20211003;000000;1759.0000000
GC;D;20211004;000000;1760.2000000
GC;D;20211005;000000;1756.0000000
GC;D;20211006;000000;1760.6000000
GC;D;20211007;000000;1759.3000000
GC;D;20211008;000000;1757.2000000
GC;D;20211010;000000;1755.4000000
GC;D;20211011;000000;1758.6000000
GC;D;20211012;000000;1762.2000000
GC;D;20211013;000000;1789.4000000
GC;D;20211014;000000;1796.0000000
GC;D;20211015;000000;1768.1000000
GC;D;20211017;000000;1767.9000000
GC;D;20211018;000000;1775.2000000
GC;D;20211019;000000;1774.2000000
GC;D;20211020;000000;1786.9000000
GC;D;20211021;000000;1788.0000000
GC;D;20211022;000000;1793.1000000
GC;D;20211024;000000;1799.3000000
GC;D;20211025;000000;1804.5000000
GC;D;20211026;000000;1790.1000000
GC;D;20211027;000000;1800.5000000
GC;D;20211028;000000;1798.2000000
GC;D;20211029;000000;1785.0000000
GC;D;20211031;000000;1785.7000000
GC;D;20211101;000000;1792.3000000
GC;D;20211102;000000;1783.7000000
GC;D;20211103;000000;1775.4000000
GC;D;20211104;000000;1794.3000000
GC;D;20211105;000000;1820.0000000
GC;D;20211107;000000;1821.7000000
GC;D;20211108;000000;1825.5000000
GC;D;20211109;000000;1828.3000000
GC;D;20211110;000000;1851.5000000
GC;D;20211111;000000;1859.7000000
GC;D;20211112;000000;1867.7000000
GC;D;20211114;000000;1861.2000000
GC;D;20211115;000000;1868.0000000
GC;D;20211116;000000;1856.2000000
GC;D;20211117;000000;1868.2000000
GC;D;20211118;000000;1864.4000000
GC;D;20211119;000000;1846.8000000
GC;D;20211121;000000;1848.7000000
GC;D;20211122;000000;1807.8000000
GC;D;20211123;000000;1793.7000000
GC;D;20211124;000000;1791.9000000
GC;D;20211125;000000;1797.3000000
GC;D;20211126;000000;1792.3000000
GC;D;20211128;000000;1798.4000000
GC;D;20211129;000000;1790.0000000
GC;D;20211130;000000;1780.8000000
GC;D;20211201;000000;1777.6000000
GC;D;20211202;000000;1772.6000000
GC;D;20211203;000000;1783.9000000
GC;D;20211205;000000;1782.2000000
GC;D;20211206;000000;1778.2000000
GC;D;20211207;000000;1790.1000000
GC;D;20211208;000000;1786.7000000
GC;D;20211209;000000;1778.7000000
GC;D;20211210;000000;1783.1000000
GC;D;20211212;000000;1786.8000000
GC;D;20211213;000000;1786.1000000
GC;D;20211214;000000;1770.7000000
GC;D;20211215;000000;1782.5000000
GC;D;20211216;000000;1803.4000000
GC;D;20211217;000000;1798.6000000
GC;D;20211219;000000;1801.8000000
GC;D;20211220;000000;1792.3000000
GC;D;20211221;000000;1789.0000000
GC;D;20211222;000000;1807.3000000
GC;D;20211223;000000;1810.1000000
GC;D;20211226;000000;1810.2000000
GC;D;20211227;000000;1810.9000000
GC;D;20211228;000000;1805.9000000
GC;D;20211229;000000;1800.8000000
GC;D;20211230;000000;1818.5000000
GC;D;20211231;000000;1830.5000000
GC;D;20220102;000000;1826.1000000
GC;D;20220103;000000;1803.0000000
GC;D;20220104;000000;1815.0000000
GC;D;20220105;000000;1805.1000000
GC;D;20220106;000000;1792.2000000
GC;D;20220107;000000;1796.5000000
GC;D;20220109;000000;1791.5000000
GC;D;20220110;000000;1806.1000000
GC;D;20220111;000000;1818.0000000
GC;D;20220112;000000;1826.0000000
GC;D;20220113;000000;1825.8000000
GC;D;20220114;000000;1817.3000000
GC;D;20220116;000000;1819.0000000
GC;D;20220117;000000;1816.9000000
GC;D;20220118;000000;1811.1000000
GC;D;20220119;000000;1840.1000000
GC;D;20220120;000000;1841.8000000
GC;D;20220121;000000;1836.1000000
GC;D;20220123;000000;1837.8000000
GC;D;20220124;000000;1842.1000000
GC;D;20220125;000000;1847.5000000
GC;D;20220126;000000;1814.7000000
GC;D;20220127;000000;1797.0000000
GC;D;20220128;000000;1790.1000000
GC;D;20220130;000000;1787.7000000
GC;D;20220131;000000;1800.0000000
GC;D;20220201;000000;1798.0000000
GC;D;20220202;000000;1806.9000000
GC;D;20220203;000000;1807.3000000
GC;D;20220204;000000;1808.8000000
GC;D;20220206;000000;1811.2000000
GC;D;20220207;000000;1822.0000000
GC;D;20220208;000000;1828.4000000
GC;D;20220209;000000;1835.1000000
GC;D;20220210;000000;1824.5000000
GC;D;20220211;000000;1860.6000000
GC;D;20220213;000000;1852.9000000
GC;D;20220214;000000;1879.6000000
GC;D;20220215;000000;1854.4000000
GC;D;20220216;000000;1876.2000000
GC;D;20220217;000000;1892.3000000
GC;D;20220218;000000;1900.8000000
GC;D;20220220;000000;1894.0000000
GC;D;20220221;000000;1910.3000000
GC;D;20220222;000000;1899.0000000
GC;D;20220223;000000;1937.7000000
GC;D;20220224;000000;1913.6000000
GC;D;20220225;000000;1890.1000000
GC;D;20220227;000000;1913.6000000
GC;D;20220228;000000;1907.3000000
GC;D;20220301;000000;1939.2000000
GC;D;20220302;000000;1926.3000000
