<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
SNGSP;D;20220512;000000;31.0000000
SNGSP;D;20220513;000000;30.2800000
SNGSP;D;20220516;000000;32.0000000
SNGSP;D;20220517;000000;34.5000000
SNGSP;D;20220518;000000;33.3000000
SNGSP;D;20220519;000000;34.9900000
SNGSP;D;20220520;000000;34.2450000
SNGSP;D;20220523;000000;33.8600000
SNGSP;D;20220524;000000;34.1000000
SNGSP;D;20220525;000000;35.0750000
SNGSP;D;20220526;000000;35.4700000
SNGSP;D;20220527;000000;35.4700000
SNGSP;D;20220530;000000;35.6000000
SNGSP;D;20220531;000000;35.3550000
SNGSP;D;20220601;000000;35.5900000
SNGSP;D;20220602;000000;36.0500000
SNGSP;D;20220603;000000;35.9150000
SNGSP;D;20220606;000000;36.0200000
SNGSP;D;20220607;000000;35.8300000
SNGSP;D;20220608;000000;35.6000000
SNGSP;D;20220609;000000;35.4000000
SNGSP;D;20220610;000000;35.4850000
SNGSP;D;20220614;000000;35.1400000
SNGSP;D;20220615;000000;35.4750000
SNGSP;D;20220616;000000;35.9600000
SNGSP;D;20220617;000000;35.8100000
SNGSP;D;20220620;000000;35.7800000
SNGSP;D;20220621;000000;35.3000000
SNGSP;D;20220622;000000;34.4000000
SNGSP;D;20220623;000000;34.7300000
SNGSP;D;20220624;000000;34.9800000
SNGSP;D;20220627;000000;35.0550000
SNGSP;D;20220628;000000;35.5700000
SNGSP;D;20220629;000000;35.1000000
SNGSP;D;20220630;000000;34.9500000
SNGSP;D;20220701;000000;36.0000000
SNGSP;D;20220704;000000;35.9000000
SNGSP;D;20220705;000000;36.0300000
SNGSP;D;20220706;000000;36.1300000
SNGSP;D;20220707;000000;36.0800000
SNGSP;D;20220708;000000;35.9100000
SNGSP;D;20220711;000000;35.8350000
SNGSP;D;20220712;000000;35.4150000
SNGSP;D;20220713;000000;34.6800000
SNGSP;D;20220714;000000;33.7650000
SNGSP;D;20220715;000000;33.9850000
SNGSP;D;20220718;000000;33.1200000
SNGSP;D;20220719;000000;28.6900000
SNGSP;D;20220720;000000;28.9100000
SNGSP;D;20220721;000000;29.4100000
SNGSP;D;20220722;000000;29.5100000
SNGSP;D;20220725;000000;29.6850000
SNGSP;D;20220726;000000;29.3100000
SNGSP;D;20220727;000000;29.1000000
SNGSP;D;20220728;000000;28.9100000
SNGSP;D;20220729;000000;29.3500000
SNGSP;D;20220801;000000;29.1000000
SNGSP;D;20220802;000000;28.9300000
SNGSP;D;20220803;000000;28.8000000
SNGSP;D;20220804;000000;28.3050000
SNGSP;D;20220805;000000;29.0450000
SNGSP;D;20220808;000000;29.1150000
SNGSP;D;20220809;000000;28.9900000
SNGSP;D;20220810;000000;29.0100000
SNGSP;D;20220811;000000;28.9700000
SNGSP;D;20220812;000000;29.0300000
SNGSP;D;20220815;000000;29.1700000
SNGSP;D;20220816;000000;29.2400000
SNGSP;D;20220817;000000;29.3400000
SNGSP;D;20220818;000000;29.1200000
SNGSP;D;20220819;000000;28.9500000
SNGSP;D;20220822;000000;29.0150000
SNGSP;D;20220823;000000;29.0100000
SNGSP;D;20220824;000000;28.8500000
SNGSP;D;20220825;000000;28.7200000
SNGSP;D;20220826;000000;29.0600000
SNGSP;D;20220829;000000;29.0100000
SNGSP;D;20220830;000000;28.9150000
SNGSP;D;20220831;000000;28.9800000
SNGSP;D;20220901;000000;29.0500000
SNGSP;D;20220902;000000;29.8850000
SNGSP;D;20220905;000000;29.8700000
SNGSP;D;20220906;000000;29.2900000
SNGSP;D;20220907;000000;29.0050000
SNGSP;D;20220908;000000;29.0400000
SNGSP;D;20220909;000000;29.1200000
SNGSP;D;20220912;000000;29.4450000
SNGSP;D;20220913;000000;29.0550000
SNGSP;D;20220914;000000;29.1150000
SNGSP;D;20220915;000000;29.1600000
SNGSP;D;20220916;000000;29.0150000
SNGSP;D;20220919;000000;29.0550000
SNGSP;D;20220920;000000;27.5000000
SNGSP;D;20220921;000000;25.9600000
SNGSP;D;20220922;000000;26.4050000
SNGSP;D;20220923;000000;25.0950000
SNGSP;D;20220926;000000;20.7450000
SNGSP;D;20220927;000000;21.6000000
SNGSP;D;20220928;000000;21.9450000
SNGSP;D;20220929;000000;21.2050000
SNGSP;D;20220930;000000;22.0000000
SNGSP;D;20221003;000000;23.2000000
SNGSP;D;20221004;000000;23.2400000
SNGSP;D;20221005;000000;23.9100000
SNGSP;D;20221006;000000;23.3450000
SNGSP;D;20221007;000000;22.2150000
SNGSP;D;20221010;000000;22.7600000
SNGSP;D;20221011;000000;23.4650000
SNGSP;D;20221012;000000;23.2450000
SNGSP;D;20221013;000000;23.3700000
SNGSP;D;20221014;000000;23.3000000
SNGSP;D;20221017;000000;24.0000000
SNGSP;D;20221018;000000;23.4550000
SNGSP;D;20221019;000000;23.4350000
SNGSP;D;20221020;000000;23.5550000
SNGSP;D;20221021;000000;23.6950000
SNGSP;D;20221024;000000;23.7350000
SNGSP;D;20221025;000000;24.3800000
SNGSP;D;20221026;000000;24.9450000
SNGSP;D;20221027;000000;25.2000000
SNGSP;D;20221028;000000;26.1200000
SNGSP;D;20221031;000000;26.0350000
SNGSP;D;20221101;000000;26.2700000
SNGSP;D;20221102;000000;25.5800000
SNGSP;D;20221103;000000;25.6500000
