<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
GMKN;D;20220707;000000;16550.0000000
GMKN;D;20220708;000000;16720.0000000
GMKN;D;20220711;000000;16270.0000000
GMKN;D;20220712;000000;15922.0000000
GMKN;D;20220713;000000;15200.0000000
GMKN;D;20220714;000000;15302.0000000
GMKN;D;20220715;000000;15600.0000000
GMKN;D;20220718;000000;15282.0000000
GMKN;D;20220719;000000;14914.0000000
GMKN;D;20220720;000000;15050.0000000
GMKN;D;20220721;000000;14800.0000000
GMKN;D;20220722;000000;14730.0000000
GMKN;D;20220725;000000;14794.0000000
GMKN;D;20220726;000000;15850.0000000
GMKN;D;20220727;000000;15640.0000000
GMKN;D;20220728;000000;15500.0000000
GMKN;D;20220729;000000;16150.0000000
GMKN;D;20220801;000000;15590.0000000
GMKN;D;20220802;000000;15140.0000000
GMKN;D;20220803;000000;14754.0000000
GMKN;D;20220804;000000;14710.0000000
GMKN;D;20220805;000000;14394.0000000
GMKN;D;20220808;000000;14458.0000000
GMKN;D;20220809;000000;15150.0000000
GMKN;D;20220810;000000;14970.0000000
GMKN;D;20220811;000000;14908.0000000
GMKN;D;20220812;000000;14826.0000000
GMKN;D;20220815;000000;15142.0000000
GMKN;D;20220816;000000;15444.0000000
GMKN;D;20220817;000000;15370.0000000
GMKN;D;20220818;000000;15160.0000000
GMKN;D;20220819;000000;15330.0000000
GMKN;D;20220822;000000;15430.0000000
GMKN;D;20220823;000000;15592.0000000
GMKN;D;20220824;000000;15458.0000000
GMKN;D;20220825;000000;15384.0000000
GMKN;D;20220826;000000;15392.0000000
GMKN;D;20220829;000000;15594.0000000
GMKN;D;20220830;000000;15650.0000000
GMKN;D;20220831;000000;16140.0000000
GMKN;D;20220901;000000;16600.0000000
GMKN;D;20220902;000000;16746.0000000
GMKN;D;20220905;000000;17000.0000000
GMKN;D;20220906;000000;16604.0000000
GMKN;D;20220907;000000;16222.0000000
GMKN;D;20220908;000000;16244.0000000
GMKN;D;20220909;000000;16740.0000000
GMKN;D;20220912;000000;16756.0000000
GMKN;D;20220913;000000;16432.0000000
GMKN;D;20220914;000000;16214.0000000
GMKN;D;20220915;000000;16212.0000000
GMKN;D;20220916;000000;16228.0000000
GMKN;D;20220919;000000;16016.0000000
GMKN;D;20220920;000000;15260.0000000
GMKN;D;20220921;000000;14776.0000000
GMKN;D;20220922;000000;14794.0000000
GMKN;D;20220923;000000;14148.0000000
GMKN;D;20220926;000000;12850.0000000
GMKN;D;20220927;000000;13278.0000000
GMKN;D;20220928;000000;12930.0000000
GMKN;D;20220929;000000;12338.0000000
GMKN;D;20220930;000000;12458.0000000
GMKN;D;20221003;000000;13186.0000000
GMKN;D;20221004;000000;12956.0000000
GMKN;D;20221005;000000;12516.0000000
GMKN;D;20221006;000000;12400.0000000
GMKN;D;20221007;000000;11932.0000000
GMKN;D;20221010;000000;12500.0000000
GMKN;D;20221011;000000;12794.0000000
GMKN;D;20221012;000000;12698.0000000
GMKN;D;20221013;000000;12616.0000000
GMKN;D;20221014;000000;12640.0000000
GMKN;D;20221017;000000;13246.0000000
GMKN;D;20221018;000000;13222.0000000
GMKN;D;20221019;000000;13018.0000000
GMKN;D;20221020;000000;13084.0000000
GMKN;D;20221021;000000;13160.0000000
GMKN;D;20221024;000000;13152.0000000
GMKN;D;20221025;000000;13470.0000000
GMKN;D;20221026;000000;13136.0000000
GMKN;D;20221027;000000;13266.0000000
GMKN;D;20221028;000000;13548.0000000
GMKN;D;20221031;000000;13758.0000000
GMKN;D;20221101;000000;13624.0000000
GMKN;D;20221102;000000;13404.0000000
GMKN;D;20221103;000000;13406.0000000
GMKN;D;20221107;000000;14070.0000000
GMKN;D;20221108;000000;13968.0000000
GMKN;D;20221109;000000;13720.0000000
GMKN;D;20221110;000000;14044.0000000
GMKN;D;20221111;000000;14764.0000000
GMKN;D;20221114;000000;15456.0000000
GMKN;D;20221115;000000;14984.0000000
GMKN;D;20221116;000000;15224.0000000
GMKN;D;20221117;000000;14946.0000000
GMKN;D;20221118;000000;14986.0000000
