<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
IMOEX;D;20210803;000000;3793.6900000
IMOEX;D;20210804;000000;3810.6200000
IMOEX;D;20210805;000000;3833.7500000
IMOEX;D;20210806;000000;3805.3600000
IMOEX;D;20210809;000000;3835.1100000
IMOEX;D;20210810;000000;3862.3200000
IMOEX;D;20210811;000000;3877.3700000
IMOEX;D;20210812;000000;3888.8600000
IMOEX;D;20210813;000000;3873.0000000
IMOEX;D;20210816;000000;3895.3100000
IMOEX;D;20210817;000000;3943.0100000
IMOEX;D;20210818;000000;3925.1700000
IMOEX;D;20210819;000000;3853.9800000
IMOEX;D;20210820;000000;3832.7000000
IMOEX;D;20210823;000000;3883.0100000
IMOEX;D;20210824;000000;3888.8700000
IMOEX;D;20210825;000000;3886.6400000
IMOEX;D;20210826;000000;3851.5700000
IMOEX;D;20210827;000000;3887.3800000
IMOEX;D;20210830;000000;3928.5000000
IMOEX;D;20210831;000000;3918.9600000
IMOEX;D;20210901;000000;3971.0200000
IMOEX;D;20210902;000000;3990.7700000
IMOEX;D;20210903;000000;4001.7000000
IMOEX;D;20210906;000000;4028.2500000
IMOEX;D;20210907;000000;4010.1600000
IMOEX;D;20210908;000000;4017.3700000
IMOEX;D;20210909;000000;3993.5600000
IMOEX;D;20210910;000000;4002.6600000
IMOEX;D;20210913;000000;4041.1600000
IMOEX;D;20210914;000000;4055.7000000
IMOEX;D;20210915;000000;4065.5300000
IMOEX;D;20210916;000000;4045.1000000
IMOEX;D;20210917;000000;4035.1700000
IMOEX;D;20210920;000000;3969.6100000
IMOEX;D;20210921;000000;3970.4800000
IMOEX;D;20210922;000000;4030.9800000
IMOEX;D;20210923;000000;4052.1400000
IMOEX;D;20210924;000000;4038.2300000
IMOEX;D;20210927;000000;4081.2200000
IMOEX;D;20210928;000000;4065.4600000
IMOEX;D;20210929;000000;4058.3700000
IMOEX;D;20210930;000000;4103.5200000
IMOEX;D;20211001;000000;4086.9900000
IMOEX;D;20211004;000000;4112.7200000
IMOEX;D;20211005;000000;4223.8500000
IMOEX;D;20211006;000000;4171.7100000
IMOEX;D;20211007;000000;4228.0200000
IMOEX;D;20211008;000000;4238.0000000
IMOEX;D;20211011;000000;4279.8700000
IMOEX;D;20211012;000000;4263.8000000
IMOEX;D;20211013;000000;4243.9200000
IMOEX;D;20211014;000000;4259.1300000
IMOEX;D;20211015;000000;4261.8200000
IMOEX;D;20211018;000000;4248.3300000
IMOEX;D;20211019;000000;4276.2600000
IMOEX;D;20211020;000000;4287.5200000
IMOEX;D;20211021;000000;4218.6300000
IMOEX;D;20211022;000000;4196.9600000
IMOEX;D;20211025;000000;4254.9800000
IMOEX;D;20211026;000000;4235.8700000
IMOEX;D;20211027;000000;4229.5300000
IMOEX;D;20211028;000000;4189.6600000
IMOEX;D;20211029;000000;4150.0000000
IMOEX;D;20211101;000000;4221.4900000
IMOEX;D;20211102;000000;4207.5300000
IMOEX;D;20211103;000000;4184.8700000
IMOEX;D;20211105;000000;4174.7600000
IMOEX;D;20211108;000000;4218.2700000
IMOEX;D;20211109;000000;4187.3300000
IMOEX;D;20211110;000000;4172.4700000
IMOEX;D;20211111;000000;4189.3500000
IMOEX;D;20211112;000000;4121.6600000
IMOEX;D;20211115;000000;4135.1400000
IMOEX;D;20211116;000000;4120.0200000
IMOEX;D;20211117;000000;4149.0200000
IMOEX;D;20211118;000000;4093.8500000
IMOEX;D;20211119;000000;4016.4700000
IMOEX;D;20211122;000000;3872.7700000
IMOEX;D;20211123;000000;3960.3300000
IMOEX;D;20211124;000000;3950.5600000
IMOEX;D;20211125;000000;3947.8200000
IMOEX;D;20211126;000000;3810.9800000
IMOEX;D;20211129;000000;3879.5400000
IMOEX;D;20211130;000000;3890.5900000
IMOEX;D;20211201;000000;3959.2900000
IMOEX;D;20211202;000000;3947.5400000
IMOEX;D;20211203;000000;3913.0600000
IMOEX;D;20211206;000000;3810.1000000
IMOEX;D;20211207;000000;3873.2000000
IMOEX;D;20211208;000000;3773.6100000
IMOEX;D;20211209;000000;3813.2900000
IMOEX;D;20211210;000000;3760.2300000
IMOEX;D;20211213;000000;3618.3100000
IMOEX;D;20211214;000000;3619.3900000
IMOEX;D;20211215;000000;3621.8200000
IMOEX;D;20211216;000000;3750.3600000
IMOEX;D;20211217;000000;3723.2700000
IMOEX;D;20211220;000000;3669.0500000
IMOEX;D;20211221;000000;3693.0200000
IMOEX;D;20211222;000000;3746.7500000
IMOEX;D;20211223;000000;3704.6000000
IMOEX;D;20211224;000000;3702.7200000
IMOEX;D;20211227;000000;3740.6300000
IMOEX;D;20211228;000000;3777.5600000
IMOEX;D;20211229;000000;3741.0700000
IMOEX;D;20211230;000000;3787.2600000
IMOEX;D;20220103;000000;3852.5000000
IMOEX;D;20220104;000000;3873.4900000
IMOEX;D;20220105;000000;3815.0500000
IMOEX;D;20220106;000000;3753.2900000
IMOEX;D;20220107;000000;3772.0400000
IMOEX;D;20220110;000000;3738.6800000
IMOEX;D;20220111;000000;3785.2900000
IMOEX;D;20220112;000000;3829.9500000
IMOEX;D;20220113;000000;3674.7300000
IMOEX;D;20220114;000000;3596.9800000
IMOEX;D;20220117;000000;3560.3500000
IMOEX;D;20220118;000000;3328.9400000
IMOEX;D;20220119;000000;3436.8200000
IMOEX;D;20220120;000000;3516.0200000
IMOEX;D;20220121;000000;3439.2500000
IMOEX;D;20220124;000000;3235.2800000
IMOEX;D;20220125;000000;3258.7400000
IMOEX;D;20220126;000000;3357.6600000
IMOEX;D;20220127;000000;3455.9300000
IMOEX;D;20220128;000000;3488.6000000
IMOEX;D;20220131;000000;3530.3800000
IMOEX;D;20220201;000000;3548.1700000
IMOEX;D;20220202;000000;3543.8000000
IMOEX;D;20220203;000000;3471.1800000
IMOEX;D;20220204;000000;3471.0100000
IMOEX;D;20220207;000000;3470.7800000
IMOEX;D;20220208;000000;3551.6500000
IMOEX;D;20220209;000000;3638.9300000
IMOEX;D;20220210;000000;3655.7600000
IMOEX;D;20220211;000000;3546.6200000
IMOEX;D;20220214;000000;3481.3800000
IMOEX;D;20220215;000000;3600.2900000
IMOEX;D;20220216;000000;3646.4100000
IMOEX;D;20220217;000000;3511.0800000
IMOEX;D;20220218;000000;3393.3100000
IMOEX;D;20220221;000000;3036.8800000
IMOEX;D;20220222;000000;3084.7400000
IMOEX;D;20220224;000000;2058.1200000
IMOEX;D;20220225;000000;2470.4800000
IMOEX;D;20220324;000000;2578.5100000
IMOEX;D;20220325;000000;2484.1300000
IMOEX;D;20220328;000000;2430.7000000
IMOEX;D;20220329;000000;2408.4900000
IMOEX;D;20220330;000000;2513.0300000
IMOEX;D;20220331;000000;2703.5100000
IMOEX;D;20220401;000000;2759.6400000
IMOEX;D;20220404;000000;2787.6900000
IMOEX;D;20220405;000000;2662.7900000
IMOEX;D;20220406;000000;2611.4300000
IMOEX;D;20220407;000000;2635.3900000
IMOEX;D;20220408;000000;2592.7200000
IMOEX;D;20220411;000000;2557.1600000
IMOEX;D;20220412;000000;2540.9900000
IMOEX;D;20220413;000000;2528.4200000
IMOEX;D;20220414;000000;2404.7300000
IMOEX;D;20220415;000000;2424.9900000
IMOEX;D;20220418;000000;2342.6300000
IMOEX;D;20220419;000000;2317.4600000
IMOEX;D;20220420;000000;2330.7300000
IMOEX;D;20220421;000000;2271.0500000
IMOEX;D;20220422;000000;2232.2300000
IMOEX;D;20220425;000000;2186.2200000
IMOEX;D;20220426;000000;2318.4600000
IMOEX;D;20220427;000000;2424.2800000
IMOEX;D;20220428;000000;2383.6600000
IMOEX;D;20220429;000000;2445.1700000
IMOEX;D;20220504;000000;2373.1600000
IMOEX;D;20220505;000000;2404.8000000
IMOEX;D;20220506;000000;2393.0300000
IMOEX;D;20220511;000000;2387.1400000
IMOEX;D;20220512;000000;2297.8900000
IMOEX;D;20220513;000000;2307.5000000
IMOEX;D;20220516;000000;2364.6000000
IMOEX;D;20220517;000000;2424.1000000
IMOEX;D;20220518;000000;2445.3000000
IMOEX;D;20220519;000000;2436.5700000
IMOEX;D;20220520;000000;2373.2600000
IMOEX;D;20220523;000000;2301.8500000
IMOEX;D;20220524;000000;2293.6200000
IMOEX;D;20220525;000000;2340.1800000
IMOEX;D;20220526;000000;2413.0600000
IMOEX;D;20220527;000000;2407.5900000
IMOEX;D;20220530;000000;2400.3900000
IMOEX;D;20220531;000000;2355.7500000
IMOEX;D;20220601;000000;2374.6000000
IMOEX;D;20220602;000000;2340.1700000
IMOEX;D;20220603;000000;2308.0300000
IMOEX;D;20220606;000000;2282.1600000
IMOEX;D;20220607;000000;2291.6200000
IMOEX;D;20220608;000000;2318.8500000
IMOEX;D;20220609;000000;2293.9900000
IMOEX;D;20220610;000000;2285.5200000
IMOEX;D;20220614;000000;2289.7500000
